,count_100,count_500,count_1000,count_2500,count_5000,count_10000,mean_100,mean_500,mean_1000,mean_2500,mean_5000,mean_10000
"[""Runtime""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Runway""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Rush""/INTJ]",0,0,1,1,1,1,N/A,N/A,-0.8779427997474435,-0.8779427997474435,-0.8779427997474435,-0.8779427997474435
"[""Rushmore""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3048405689306468
"[""Russel""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2317646997284102
"[""Russell""/INTJ]",0,0,1,1,1,1,N/A,N/A,-1.072862474710481,-1.072862474710481,-1.072862474710481,-1.072862474710481
"[""Rusty""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9636692838473426,-0.9636692838473426
"[""Ruthie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Ryan""/INTJ]",0,1,1,1,1,1,N/A,-0.9466941634996026,-0.9466941634996026,-0.9466941634996026,-0.9466941634996026,-0.9466941634996026
"[""Ryu""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9295541672668104
"[""S-Class""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""S.Ct""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9522193364586974,-0.9522193364586974
"[""S1""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""S80""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAA""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAAB""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAFETY""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.2561743151530829,-1.2561743151530829
"[""SAG""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAHM""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SALAD""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SALE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SALON""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAM""/PROPN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.200847361344192,-1.200847361344192
"[""SAMPLE""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAN""/PROPN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.089697189929345,-1.089697189929345,-1.089697189929345
"[""SAP""/PROPN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.3078335693630758,-1.3078335693630758,-1.3078335693630758
"[""SAPPHIRE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SARA""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SARAH""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SATIN""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAVE""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SAW""/PROPN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9807316340801456,-0.9807316340801456
"[""SB""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-1.4890657879449611,-1.4890657879449611,-1.4890657879449611
"[""SBA""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCA""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCAN""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCD""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCENE""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCENES""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCH""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCIENCE""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.930966590966188,-0.930966590966188
"[""SCORE""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCREAM""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCS""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SCUBA""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.940789435726018
"[""SDI""/SYM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.294834009376976
"[""SDK""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.1017389058514917,-1.1017389058514917,-1.1017389058514917
"[""SEA""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.848821942755052,-0.848821942755052
"[""SEAL""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.102529844945143,-1.102529844945143
"[""SEASONS""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEAT""/SYM]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.2530355208599755,-1.2530355208599755
"[""SEC""/INTJ]",0,0,1,1,1,1,N/A,N/A,-0.8716181374651997,-0.8716181374651997,-0.8716181374651997,-0.8716181374651997
"[""SECRET""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SECRETARY""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SECRETS""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SECURITY""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.257287397383722,-1.257287397383722
"[""SEE""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEED""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEER""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEGA""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8946954275764811
"[""SELF""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEMI""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEO""/INTJ]",0,1,1,1,1,1,N/A,-1.259622825665666,-1.259622825665666,-1.259622825665666,-1.259622825665666,-1.259622825665666
"[""SER""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9490157556680868
"[""SETTINGS""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEX""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SEXY""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SFA""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.132355366541426
"[""SFF""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SFX""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8817172535844007
"[""SG""/NUM]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.2177584877348813,-1.2177584877348813
"[""SGA""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SGT""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0997035744590835
"[""SHA""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHADE""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHAPE""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHE""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHELF""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHIELD""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8369455513613111
"[""SHINE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHIP""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHOP""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHOPPING""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHOULDER""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHOWING""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHOWS""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SHS""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SI.com""/SYM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3532253939546484
"[""SIERRA""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SIGNS""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0177525397383904
"[""SIL""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SILENT""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SIMPLY""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SING""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SINGING""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SIR""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.4508493554221404
"[""SISTER""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SITES""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SJ""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.3038289768352138,-1.3038289768352138
"[""SKILLS""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1764453030043065
"[""SKIN""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SKIRT""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SL""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SLAM""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.058848266172511
"[""SLIP""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SLOT""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SLS""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SMALL""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SMART""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SMB""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8967233418794331,-0.8967233418794331
"[""SMG""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SMOKING""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SMS""/NOUN]",0,0,1,1,1,1,N/A,N/A,-0.8428518677075224,-0.8428518677075224,-0.8428518677075224,-0.8428518677075224
"[""SMTP""/NUM]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.3467920315129864,-1.3467920315129864
"[""SNA""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SNES""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3575822761732703
"[""SNSD""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SOA""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.025653363280978,-1.025653363280978
"[""SOE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SOFTWARE""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.2296759160842996,-1.2296759160842996
"[""SOLE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SOLID""/ADJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9367276303447224,-0.9367276303447224
"[""SOUND""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.891987042039328,-0.891987042039328
"[""SOURCE""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SOUTHERN""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SOX""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3071794634006488
"[""SP""/PROPN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.5851816385899582,-1.5851816385899582,-1.5851816385899582
"[""SPA""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPACIOUS""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPARC""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPARK""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPC""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0278766515894622
"[""SPCA""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPEAK""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPECIAL""/ADV]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPEECH""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9409615731979272
"[""SPICE""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPL""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1216766506957867
"[""SPLIT""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPORTS""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.3564832742704631,-1.3564832742704631
"[""SPREAD""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPRING""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SPX""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0761677599968056
"[""SQL""/NOUN]",0,0,1,1,1,1,N/A,N/A,-0.9738659759105016,-0.9738659759105016,-0.9738659759105016,-0.9738659759105016
"[""SRS""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SRX""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SS""/SYM]",0,0,1,1,1,1,N/A,N/A,-1.6007101108628228,-1.6007101108628228,-1.6007101108628228,-1.6007101108628228
"[""SS20""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SSH""/NUM]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.4597935120465575,-1.4597935120465575
"[""SSID""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SSL""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.6008266596685294,-1.6008266596685294,-1.6008266596685294
"[""SSP""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3161834997450823
"[""SSR""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SSRI""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SSRIs""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STAGE""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STAMP""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STAMPS""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STAR""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STARS""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STATS""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.6103541553010434
"[""STDs""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STEPHEN""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.928319264557658
"[""STEVE""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3762676478044538
"[""STL""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.4428350990474013
"[""STM""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8442753122921287
"[""STP""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2830489791894557
"[""STRATEGY""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8608886067223105
"[""STRIP""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STUDENT""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STUDENTS""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STUNNING""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""STYLE""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUBMIT""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUBMITTED""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUCH""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUE""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUGAR""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUM""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUMMER""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUNNY""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUP""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9702804866594908
"[""SURFACE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SURGERY""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SURPRISE""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SUSAN""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SVN""/SYM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2005882649458195
"[""SVU""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SWAN""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SWAP""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SWAROVSKI""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SWEDEN""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SWEET""/SYM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""SWIM""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saad""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8748144106832266
"[""Saban""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9947949441437974
"[""Sabathia""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1475520660595258
"[""Sabbath""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-1.2747161502614972,-1.2747161502614972,-1.2747161502614972
"[""Saber""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.262588032319674
"[""Sabina""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sabine""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sable""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sabre""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8335064073618615
"[""Sabres""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.462361460790938,-1.462361460790938
"[""Sabrina""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sachin""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2686957587451446
"[""Sack""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.4951380984207383
"[""Sacks""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.112224579648885
"[""Sacrifice""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.2464645121939186,-1.2464645121939186
"[""Saddam""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-1.0979539200668418,-1.0979539200668418,-1.0979539200668418
"[""Saddles""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.4676911727267616
"[""Sade""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sadie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saeed""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0256200216133844
"[""Safaris""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2699628751931435
"[""Safeway""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saffron""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sahara""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sahib""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9993395299624562
"[""Sainte""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saints""/INTJ]",0,0,1,1,1,1,N/A,N/A,-1.4663605863850495,-1.4663605863850495,-1.4663605863850495,-1.4663605863850495
"[""Saipan""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saito""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1073479925048757
"[""Saki""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saks""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sakura""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sal""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.89700872185354,-0.89700872185354
"[""Salad""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saldana""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Saleh""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9096332404795632
"[""Salesman""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9459540820191332
"[""Salim""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1234688249461346
"[""Sally""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salma""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salome""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salon""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salon.com""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salons""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salsa""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Salty""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8714319329920069
"[""Salute""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.200195617407305
"[""Salvador""/PUNCT]",0,0,0,1,1,1,N/A,N/A,N/A,-1.0079135569402533,-1.0079135569402533,-1.0079135569402533
"[""Salzburg""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8486766561442871
"[""Sam""/INTJ]",0,1,1,1,1,1,N/A,-0.926236765313838,-0.926236765313838,-0.926236765313838,-0.926236765313838,-0.926236765313838
"[""Samantha""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Samara""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Samba""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9638267562797548,-0.9638267562797548
"[""Samhain""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Samir""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.19836636275272
"[""Sammi""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sammie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sammy""/ADJ]",0,0,0,1,1,1,N/A,N/A,N/A,-0.8964025425613658,-0.8964025425613658,-0.8964025425613658
"[""Sample""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Sampler""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Samples""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
