,female_effect_size,female_p_value
mama,0.48621899499450205,0.1648865264951458
mambo,-0.10348046087888532,0.5796833609774932
mamma,0.3609907047693112,0.24123235127433307
mammal,-0.03588160707601306,0.522637629235781
mammoth,-0.7289095897695042,0.9273329468794491
mammy,0.6387603677869479,0.10192703316472662
manage,-0.22859334841812753,0.6752479630959358
manageable,0.10575791597825104,0.41494284348649146
management,-0.5606111307766766,0.8730807713145398
manager,-0.4871862295530253,0.8357721600542227
managerial,-0.8721965813740347,0.9598357837347063
mandamus,-0.6946904726557597,0.9153751371505516
mandarin,-0.5003437490227165,0.8375921035903385
mandate,-0.7008846110826203,0.9202466042643191
mandatory,-0.09841829353894183,0.579588918085211
mandible,-0.3355719082225779,0.7442860659289459
mandolin,-0.18261308412714183,0.6374084064194105
mandrel,0.5972975527334043,0.11647256175388021
mane,-0.29723767086930103,0.7213449067520908
maneuver,-0.6180453250754898,0.8933407687280726
maneuvering,-0.11863459850786488,0.5969002068257127
mange,-0.356218842559934,0.7628343543684826
manger,-0.9152615382449675,0.9659340085837214
mangle,0.09256329258131502,0.42610278064948537
mango,-0.3932888421543691,0.7856537863948121
mangosteen,0.7989869188543427,0.05364960045589895
mangy,-0.9806886406644179,0.9747709416878986
manhole,-0.6081330560492172,0.8876493813937343
manhood,-1.0778493231081272,0.9847669155604337
manhunt,-0.9149859306939755,0.9661780330946151
mania,-0.9139672535207245,0.9658099090760297
maniac,-0.621834184358502,0.8970536677174767
maniacal,-0.824427834870977,0.9516016871541996
manic,-0.7530501957577102,0.9339402818464082
manicure,1.4505467200861255,0.001786809235471587
manicurist,1.7069836330320354,0.00031001043783618343
manifest,-0.7718748855983815,0.9386924320123239
manifestation,0.22524759464402305,0.32431620108901926
manifested,-0.35319538558813585,0.7610629456305922
manifestly,-0.751883022399702,0.935476007212945
manifesto,-0.4778882705463089,0.8271221199421013
manifold,-0.9406850931892315,0.9693746526127681
manipulate,-0.15667770905177114,0.6245295996794042
manipulation,0.0019027559167692008,0.48835925270046
manipulative,1.1709919655022651,0.010359286998212425
mankind,-0.9563719215035331,0.9721260345312339
manly,-0.8852006977578787,0.9610166607162356
manna,-1.3483956447044643,0.9963557786934611
manned,-0.5802910212967874,0.871775371412902
mannequin,0.839072714123202,0.04893812256524688
manner,-0.7203405632191376,0.9245603547401937
mannered,-0.7224152229935028,0.9237874745823658
manners,0.1947594266122309,0.3536218859098953
manor,-0.1400532107060077,0.6160423420882408
manpower,-1.2673751095185828,0.9942155642013715
mansion,-0.11303426007791863,0.5910514278606998
mansions,-0.5138507994759322,0.8467935697312379
manslaughter,-0.6984075126011563,0.9155620957258035
mantel,-0.11418796569449606,0.5904070110156805
mantis,-0.36257660933829133,0.7632363535991047
mantle,-0.3966995548850001,0.7911319804747432
mantra,0.5182188865679795,0.14910126571118798
manual,-0.636852837543651,0.898081051539172
manufacture,-0.6949471983152361,0.920757450730502
manufacturer,0.07504740071538933,0.44136180684440773
manufacturing,-0.6210224548271556,0.8938839358498257
manure,-0.8699860701838497,0.9560560332094014
manuscript,0.5061236392985577,0.15403114580639932
map,-0.13284046269565825,0.6034422154147974
maple,-0.3101637014054745,0.7324864816982574
mar,0.2975207326783455,0.27738253290525017
marathon,1.1226401160481787,0.012593308298200379
marble,-0.31828806704378326,0.7322822274645591
marbled,0.11823539486274531,0.40545001654968593
marbles,-0.26907004114888083,0.7085259557978429
march,-0.33820141300562956,0.746250849086959
mare,1.2565164069958488,0.005574272269820102
margarine,0.9499464798635627,0.029718985243377793
margarita,1.247235940365442,0.005816052002911021
margin,-0.49648487417096754,0.8411147744093785
marginal,-0.769035029830216,0.9404104074749241
mariachi,-0.045029328984030025,0.5361129937418472
marijuana,-1.035425266988877,0.9795082837824458
marinara,0.143089530910122,0.38384192472900347
marine,-0.5482288834258077,0.8609631578474135
mariner,-1.1743113818913857,0.9910573071068235
marital,0.518778998625302,0.14996905366853808
maritime,-0.16230493742807933,0.6276560138204843
mark,-0.6474243206578792,0.9013282856475633
marked,-0.02509386200717468,0.5253726818113511
marker,-0.5816967256678836,0.881158998892648
market,-0.69786783875346,0.9165666580791785
marketable,0.27686905912674625,0.291197305494876
marketing,0.6867418584126823,0.08546073350913896
marketplace,-0.306226366415288,0.7380367677129293
marks,-0.09109137588053405,0.5707397034490582
marksman,-1.5083809064728428,0.9986354401520824
marksmanship,-1.1023588113410239,0.985807162721335
marl,-0.25645100502999946,0.6924033384868444
marmalade,-0.04650215213175466,0.5280321012005348
maroon,-0.1577417770137722,0.6242434349095178
marooned,-0.7978858513745425,0.945046778959382
marquee,-0.9450426306209502,0.9726552400073196
marquis,-0.7280648708538076,0.9280301707475872
marred,-0.09814566526214577,0.5745856770897992
marriage,0.7193054513528389,0.0755797401896875
married,0.47266449283939743,0.1753122366331774
marrow,-0.3286124126320526,0.743687335422576
marry,0.44108418260438537,0.18579429083108945
marsh,-0.21645777152132348,0.6708185943169827
marshal,-1.0862795394139788,0.9852391860609236
marshmallow,-0.17232365555851173,0.6334184988610077
mart,-0.11492733779643605,0.5907006031884512
martial,-0.7709607921171758,0.9400717620734881
martingale,0.015343165225255683,0.4890649461734182
martini,0.6176910831188844,0.10773518564570206
martyr,-0.5089366784879037,0.8438736663218713
martyrdom,-0.3898065900418007,0.7829085028268297
marvel,-0.6539749136290266,0.9038780882285331
marvellous,-0.37862487207821377,0.7780434262472286
marvelous,0.1442381756970605,0.3897133923046404
marvelously,-0.5371986805523049,0.8602875032512316
marzipan,0.8520217834964112,0.04183052459620151
mascara,1.3153688945633364,0.004234969747667794
mascot,-0.5798636325008523,0.8766342069974379
masculine,-0.34161626498426706,0.7505268764453628
masculinity,-0.7263653208294308,0.9243703263209296
mash,-0.558502426044085,0.8679686145496683
mashed,0.02197207232271792,0.48852584217879735
mask,-0.6392934739804286,0.900928809101504
masked,-0.3004488381164509,0.7259373647917299
masks,-0.287094459102765,0.7160377973970674
masochism,-0.07177667608045711,0.5575553478844861
masochist,0.0996808680802465,0.41439994862428475
mason,-1.0898991732885837,0.9861268401303581
masquerade,0.5708015517204,0.13015757642063386
mass,-0.6176891699916265,0.8895242313481775
massacre,-0.6821146089764208,0.9110574358370267
massage,0.8882412598845607,0.03969988002841385
masses,-0.9256795459113505,0.9701496416771781
masseur,-0.9879321133956257,0.9750775034489997
masseuse,0.9107997991673681,0.03545882260742639
massive,-0.5904031405519093,0.8821506064536789
mast,-0.2054732961256831,0.6611299010651901
master,-1.2173483541141992,0.9929638235255934
masterful,-0.6767852796022616,0.9135106304916196
mastermind,-0.7784559294343344,0.9380504799122078
masterpiece,-0.43384091293168714,0.8052431409689187
mastery,-0.4397147912431575,0.810674800547351
masturbate,0.1807004197628938,0.36095722590763035
masturbation,0.025855510284985825,0.4756337995775579
mat,0.07731466481133299,0.4436312837420615
matador,-0.9387723285124117,0.9687399057108935
match,0.30284260212888003,0.2699983900954228
matchbook,0.3304071845582629,0.2552867865826328
matching,0.5138449363378781,0.15007997763119385
matchmaker,0.9686125337005856,0.02714840304126831
mate,-0.611843140596432,0.8893461006565635
material,-0.4671698727707093,0.8223597845037183
materialism,-1.2403932589946025,0.9939069168368256
materialist,-1.0385955838387357,0.9817691550854548
materialistic,0.12222962073402793,0.4046894808877054
materiality,0.5366153735581879,0.1408513451953709
materialize,-0.06533903879635077,0.5582170517634042
materially,-0.516357100256154,0.8505173564832654
materials,0.1410344644893815,0.387274843699454
materiel,-0.41993251529571857,0.7951034381650363
maternal,1.126547429983929,0.012124560581264543
maternity,1.4669138821874268,0.0016083215133411155
math,0.480937838053401,0.16911725307146064
mathematical,-0.23015968638495565,0.6745731564034407
mathematician,-0.3195070869728455,0.7375909632547719
mathematics,-0.20443187049324288,0.658717051696637
matinee,-0.2616631141385557,0.7007920213193706
mating,0.1264041148221291,0.40654686892798286
matriculation,-0.3086699972094935,0.7306831033068618
matrimony,0.5492727093467422,0.13579870361819035
matrix,-0.6878991558064479,0.9159442581858581
matron,1.2582088376410179,0.005941320157593966
matted,0.183288428069278,0.355449599294283
matter,-0.5025436585176789,0.8454130502953484
matting,-0.12004334605848226,0.5931054305668612
mattress,0.2769956977944214,0.2887953789256924
maturation,-0.8805937726248068,0.9614583627316962
mature,0.18556539091609045,0.3536208365344746
maturity,-0.7165675133317873,0.9228389146978886
maudlin,-0.3546688418643467,0.7608871775841718
mausoleum,-0.12918996631985563,0.6051185479708174
mauve,1.594427743633359,0.0006960548609169503
maverick,-1.2951318783265808,0.9947708684663168
maxim,-0.34279453795321035,0.7498327682306721
maximize,-0.37611872719909456,0.7710775905573672
maximum,-0.11983228044939062,0.5908068914361351
may,-0.32789333174275803,0.7416513521847246
mayday,0.13596173138574508,0.39638114794095136
mayflower,0.47105736233220263,0.16893040277120264
mayhem,-0.719402840639779,0.9242316786935796
mayonnaise,0.30031743254036203,0.27749994381462506
mayor,-0.7082550252075123,0.9200774326064107
maze,-0.47385835735816406,0.8270462392927955
mead,-0.44564100873794704,0.8109568975815309
meadow,0.3627422481841983,0.23179281518391703
meager,-0.3356478400334216,0.7482345501071319
meal,0.0003225396799436262,0.5060367907518029
mean,-0.07866139640010035,0.5582096925237379
meander,0.6696355047757966,0.08607260373909387
meandering,-0.1508038115853794,0.6119773636494831
meanie,-0.14922136034564532,0.6153382955594819
meaning,-0.6686526558159557,0.9076022929753969
meaningful,0.30249753264263274,0.26377231296148085
meaningless,-0.8995322479306513,0.9642850124900457
meanness,-0.3351370148009908,0.7489556450926899
means,-0.3261870115340127,0.7346070436354084
meantime,-0.16263826153289065,0.6281542740146295
measles,0.3093257824391801,0.26216907365337194
measurable,-0.05432686461229765,0.5487495944883596
measure,-0.7557642944587336,0.936830941118836
measured,0.09243943227378693,0.42748177033875634
measurement,0.7755250548523822,0.061380418388668034
measuring,0.4252242048076468,0.19397851454808457
meat,-0.5513618648194407,0.8629357532985821
meatball,-0.8853327686080242,0.9627810251065739
meathead,-1.120915861538928,0.9875692493598119
meatloaf,0.15800826612304486,0.3788141010308457
mechanic,-1.1588172867912216,0.9894757008824772
mechanical,-0.8298869599836514,0.9509167558375248
mechanics,-1.313802579013414,0.9960336047602876
mechanism,-0.8496967679327906,0.9526707989321166
med,0.7013050882264784,0.07557034140562446
medal,-0.1337900803268775,0.6053217844459616
medallion,0.1683481684600273,0.36261003993653396
medallist,0.3743791780012854,0.2243753723889571
meddle,-0.322883971911925,0.7378451157155538
meddling,0.13917374972887026,0.3877599754075739
media,-0.4138163327569723,0.791718970934174
medial,0.6418233498570566,0.09712824151446597
median,-0.39563212855794777,0.7854085947569263
mediate,-0.7535394187983392,0.9338288069044037
mediation,-0.21239546870189926,0.664068798673012
mediator,-0.4250792353255328,0.8055022800685254
medic,-0.5225044026773848,0.8513045245373609
medical,0.011763467397370077,0.495844303289103
medicate,-0.38998021036467384,0.7834876900726369
medication,-0.13417563613238423,0.6023528083986631
medicinal,0.2215320655348259,0.3351694562686154
medicine,-0.5393136805484957,0.8638223058191572
medieval,0.37429408993685614,0.22309428686653954
mediocre,-0.7853355898426598,0.943232156850643
mediocrity,-1.2006444061429595,0.9916213052624288
meditate,-0.411697928350943,0.7918028103295817
meditating,-0.39237760296911983,0.7847191153524805
meditation,0.0028986913794348764,0.49566257647697676
meditative,0.2653591031087983,0.29990807184900936
mediterranean,0.6429832048818305,0.10029765905818266
medium,0.5019612443339451,0.15984317797770298
medley,0.5106061456684162,0.1536398031234768
meek,-0.23011992761262948,0.6724694507057922
meet,0.37229697175393955,0.22997216446948032
meeting,0.08118087428934839,0.4371530992013074
mega,-0.019805566045023686,0.519320117777299
meh,0.4091328757245476,0.20407939663851482
melancholic,-0.14297520992841753,0.6064436861703089
melancholy,-0.7050664642315612,0.9182817717351213
melee,-0.6889963330798475,0.9154154392876823
mellow,-1.1700461488114262,0.9900465313493553
melodious,0.2447594468674843,0.31744707502573744
melodrama,0.4650070445155633,0.1764285906893608
melodramatic,0.7725261216255285,0.06020487226393478
melody,0.18680505461007224,0.35664121450917885
melon,0.05140637954230204,0.4522646907237212
melt,0.42242912776891367,0.19769434905355476
meltdown,0.18223216137515155,0.3565532545290768
melting,0.419801435054682,0.20142612932009907
member,0.2768206451632711,0.2900093327484703
membership,0.27626614030548685,0.29115010209848924
membrane,0.41759508068781676,0.20283349757446467
memento,-0.18265851408232997,0.6432939215671549
memo,-0.008085444871651987,0.5079832825489792
memoir,0.7298618121119055,0.07177070855926881
memorabilia,-0.7210781105942591,0.9246018405043076
memorable,-0.12866875265438313,0.6065016707420658
memorandum,-0.6975950007935761,0.9172450597667352
memorial,-0.2974704846716346,0.725026251089705
memorials,0.017535306504892673,0.4848043040958301
memories,0.0776104666794834,0.43932996690910076
memorize,-0.09055011818605849,0.567222085118479
memory,-0.013706695126812546,0.5129695898823989
menace,-1.1766398724023792,0.9912934040008937
menacing,-1.116318602764348,0.9869403255304151
menagerie,-0.5154035419459959,0.846533730997612
mend,-0.4325842416931264,0.8045868251892305
mending,-0.30803729436839544,0.728015504793091
menial,-0.39421549814395,0.784274027187968
meningitis,-0.0011153374866867262,0.4991943524210487
meniscus,-0.9874654210104694,0.9759997085869121
menopause,1.213142615942618,0.007478028123565017
menses,1.3466424693810366,0.003970567911231293
menstrual,1.2408252733625802,0.006676677111170037
mental,-0.3955196963483858,0.7884114167309406
mentalhealth,1.1025995156626325,0.014189311196990517
mentality,-0.7826402997984098,0.9425874730154344
menthol,-0.37954692667248235,0.7783167948268477
mention,-0.01783183152405983,0.5104953636544196
mentor,-0.34579737315972897,0.7577982713566025
menu,-0.11143232729237923,0.5898181585268218
meow,0.22135940110268873,0.33678323444060676
mercantile,-0.3843166448763393,0.773517626920546
mercenary,-0.9843079001485379,0.9749167695629006
merchandise,-0.17916390737507326,0.643376885881006
merchant,-0.5850848758171322,0.8832283903611713
merciful,-0.9617693513169407,0.973150217636684
merciless,-0.8172342033503454,0.9491345819532899
mercurial,-1.2154886316921634,0.9924002522598099
mercury,-0.15807962578436105,0.6220609912798338
mercy,-0.5740611449254786,0.8773106219397695
mere,-0.57140088305705,0.8723840161634321
merengue,0.07906379549889948,0.4348378405572424
merge,0.4992081738872325,0.15905075307030048
merger,0.011142479983232237,0.49216688884500537
meridian,0.044941649595487305,0.45870016498817034
meridional,0.33416697276451174,0.2467842016117484
meringue,1.023007327536963,0.018814634379872186
merit,-0.9417201222598363,0.9711752071236647
meritorious,-1.2976687205987631,0.9950591426720514
mermaid,1.4417641755868036,0.0022170567863515345
merriment,-1.0886513320899154,0.9846157232392053
merry,-0.796813775665997,0.943133659134596
mesa,0.07254473036060109,0.43944599666731765
mescaline,-1.2534838826339958,0.9941230229792442
mesh,0.8632332683483797,0.04248460655605246
meshes,0.373027101702062,0.221995564419862
mesmerized,0.03321757327548119,0.473030947427286
mess,-0.3912617107969772,0.7823648247404036
message,-0.3709756943950622,0.7688768749824724
messenger,-0.8778802453741736,0.9584769369342216
messiah,-1.5035519952000198,0.9988397803898219
messy,0.6390432076822251,0.09929889662230273
metabolic,0.14289738065054022,0.3926240420098518
metabolism,1.3446279691777998,0.0036070839756864315
metal,-0.25770229904090775,0.6970290310007339
metallic,0.6968296339243767,0.08475885125268467
metallurgy,-0.824924622303632,0.9484607668408193
metamorphosis,0.2761922493623622,0.290382894066868
metaphor,-0.6246662106306478,0.8926168116951179
metaphorical,-0.5535602935527913,0.8612993950709671
metaphysical,-0.3180212539581289,0.7372097955764177
metaphysics,-0.7102433788962997,0.9221843179912066
metastasis,1.4678751590156955,0.0015870599129707008
meteor,-0.39804924028136207,0.7874073183499808
meteoric,-0.6004900317843987,0.8873786248987394
meteorite,-0.4058864239831658,0.792056254278153
meteorological,-0.18758039123423959,0.6503745126137469
meteorology,-0.9179793082077233,0.9656317508539881
meter,-0.16769886585706373,0.6275051479831286
meth,-0.6395663903726287,0.8999475995663702
methadone,0.7036877144446364,0.08114862931235156
methane,-0.25941137291352023,0.6981898946473707
methanol,-0.7753561370906121,0.9390556213919076
method,-0.6842273898044327,0.917471949830045
methodical,-1.0839639892389517,0.9855819193469691
methodology,-0.7919061478122349,0.9434139963879347
meticulous,-0.4323694125853551,0.8058741245924178
metric,-0.5976184373964214,0.8867486504152604
metrical,-0.46562194005909185,0.8196082538592798
metrology,0.17879189433760911,0.35922005195020446
metropolis,-0.2522802144514533,0.6947818720083025
metropolitan,-0.557261291186829,0.8697514658218982
mettle,-0.667623123554206,0.9051264566791168
mew,0.3814599499911522,0.22430635144599465
mezzanine,-0.27652083213235296,0.703738030796013
mica,1.4811059928115824,0.0015009706193283012
mick,-1.4350197003763612,0.9978992934822217
micro,-0.07713778687026548,0.5602191912757071
microbe,-0.4387541901044747,0.8126668959221446
microbiology,1.0111957878035835,0.021749619639947593
microchip,-0.4781799570370303,0.8286632412065771
microcosm,-0.509338101464625,0.847754994113884
microfilm,-0.23107452851587673,0.6791179536120225
microgram,-0.2598145806424966,0.6955184657013121
micrometer,-1.1603341724016571,0.9898348143496692
micron,-1.1966286009017462,0.9907913710656797
microphone,-0.22022129327509607,0.6741727593036947
microscope,-0.793437702081838,0.9422022082242052
microscopic,-0.3352420698412154,0.7476487868461272
microscopically,-0.46658729288991074,0.8255943202165665
microscopy,-0.09746493085851206,0.5800745075399496
microwave,1.253791138392974,0.00606266931889643
mid,-0.33825919904374296,0.7496147112285703
midair,-0.029148493190675445,0.5305259952922501
midday,-0.6878636848629832,0.9196044786525487
middle,-0.3968815988799465,0.7854188654900444
middleman,-1.0964509134549247,0.9859945237347625
middleweight,-1.16644488282242,0.9906162991019528
midget,-0.5887293207493847,0.8859038887316678
midland,0.45120697736825893,0.1827409290144384
midlife,0.7255244739268831,0.07246543139202621
midline,0.8785882865508039,0.037234112866079916
midnight,-0.09498362149921835,0.5723002323005717
midshipman,-0.8336103476012814,0.9488874196707808
midst,-0.41983307576507567,0.8031434912195629
midsummer,0.19417052514852637,0.3443237366223463
midterm,-0.03324467072888952,0.5229522424016542
midtown,0.26696105905268425,0.29474644263753436
midway,-0.2947516956145059,0.722548547787035
midwife,1.2847555664280192,0.004827226747258662
midwifery,1.5388768617789221,0.0011179679436500445
mien,-0.701650548427084,0.9156158073570901
miffed,0.5028809980127785,0.15650625172903787
mighty,-1.0486914172410529,0.983038155127183
mignon,0.26374250153745826,0.29679039799844864
migraine,1.2959899387503406,0.0046460689513474485
migrate,-0.07500161622980231,0.5572489413049446
migration,0.06816819789584568,0.45153358834053936
migratory,-0.14477694880465175,0.6219355050141617
mike,-1.536182193786208,0.9988025969114103
mil,-0.6749821996147427,0.9079545905159315
mild,-0.6603401131955361,0.9078248586491839
mildew,0.5776968058977692,0.1250868419646478
mildness,-1.2748748839307855,0.994493968367258
mile,0.4160369937448005,0.2074733256633292
mileage,0.34903028647335255,0.24300508216389627
milestone,-0.3286493457369557,0.7432323452301259
militant,-0.1139802475318459,0.5925102935691176
militants,-0.5165820144400137,0.847578113100501
military,-1.0460435498941107,0.9821825594493838
militia,-1.0858668753573655,0.9864682946560556
milk,0.5246498103996167,0.14839297391643813
milkman,-0.8075394706938406,0.9471882477301775
milkshake,0.16899719987298367,0.3622325230694128
milky,0.5096369008617109,0.15796738990281733
mill,-0.611842408063505,0.8868245307397842
millennium,-0.5354913364937649,0.8584751156011137
milligram,0.07814717590033979,0.4406622953500874
millimeter,-0.6694458385772056,0.9121891114442401
million,-0.21636190951566442,0.6698779693395414
millionaire,-0.5018123501058823,0.8451268202444666
millionth,-0.3746483911242461,0.7702227005002501
millstone,-0.8041094909293328,0.9481294508403085
mime,-0.5927984719670817,0.880578388366914
mimic,0.3529150785349186,0.23991925292450555
mimicking,0.06167003722202763,0.443965721132879
mimicry,-0.19910836896712972,0.649952975021755
mince,-0.8875422846147416,0.9636035226142332
mincemeat,-0.451578335921006,0.81343717603291
mind,0.12560166357378094,0.3955954031919924
minded,0.02986040656593601,0.4721445241051041
mindful,0.07414975335620094,0.43729182318524396
mindfulness,1.0984118430052876,0.013505602101743008
mindless,-0.12229062203977319,0.5961919683076807
mine,0.488271860318206,0.16140576190005418
minefield,0.022000535174763056,0.4862673764471256
miner,-0.7341172718508868,0.9275910621222198
mineral,1.1493510905621638,0.010359467012529433
mineralogy,-0.19809017945495233,0.6566072209507197
mingle,0.6461897650576799,0.09960043849597788
mingled,0.009757922662894915,0.4904575631003707
mini,0.6980561262009584,0.08232320828010964
miniature,0.16204572046382554,0.3761349486079658
minibus,-0.3901318815331307,0.7818188040036032
minim,0.5220441864321193,0.15074675722660447
minimal,-0.18502157632886645,0.6449611826302798
minimize,-0.29224531699522527,0.724344399186785
minimized,-0.10453473661136574,0.5788839710393443
minimum,-0.11427436857059817,0.5941178229736458
mining,-0.07413544886727695,0.5502472015746656
minion,-1.1562304929682967,0.9901142365001777
minister,-0.3760760067807288,0.7747116020948652
ministerial,-0.4179491066774125,0.7942374538455361
ministry,-0.4338764637729123,0.7991766610139117
minivan,0.46417613628234144,0.17883240990760396
mink,1.189855924254175,0.008741999676131651
minnow,-0.43947147921296154,0.8113936874852339
minor,0.12050187331620453,0.4053374109920086
minority,0.12971352593427327,0.394298095597695
minstrel,-0.931727457420708,0.9682571445742529
mint,0.1762653560222954,0.36536446005294887
minty,-0.19217789435897095,0.6487783265625088
minuscule,0.07475322188037488,0.43544400579055964
minute,-0.0421149861248753,0.5322543989812838
minutiae,-0.3765916295086796,0.7759862559713528
minx,1.3896462659384698,0.00261145440861954
mir,-0.2334878302103231,0.6785785248325149
miracle,-0.44014234457546997,0.8164165514997271
miracles,-0.6629179989903559,0.904864422702834
miraculous,-0.5648241613813224,0.8716757346220669
mirage,-0.5913646483501898,0.8798939447124994
mire,-1.0954595419461621,0.986234265615514
mirror,0.8909982902885137,0.03776436880288714
mirth,-1.135556273108394,0.9890560820136697
misappropriation,-0.5124557167336753,0.8484746945165511
misbehave,0.10680308017976613,0.41725495318685624
misbehavior,-0.4973519113086471,0.8441978374572541
miscalculation,-1.110243559403298,0.9867202901600131
miscarriage,1.298124995149306,0.005065826859211642
miscellaneous,-0.251916763735844,0.6971429281825714
miscellany,-0.5892837743320679,0.8790416323401675
mischief,-0.7736230752092458,0.9384857550891429
mischievous,-0.5683656804327624,0.8684088488108445
misconception,-0.2626721587734965,0.6976049042664954
misconduct,-0.7711607511552306,0.9395696532771457
misdemeanor,-0.2732826246604094,0.7070901537161847
misdirection,-1.0181328046676563,0.9785244386692478
miser,-0.8100262342246412,0.9501902943554177
miserable,-0.6942701861404058,0.9160733742694015
miserably,-0.5348342840509722,0.8577567046451093
misery,-0.7988209393622783,0.9451527209219888
misfire,-0.12837398158990246,0.6046151817640983
misfit,-0.3945719278955099,0.7849456338681713
misfortune,-0.641098925082986,0.9017565053065689
misguided,-0.9382348422597638,0.9692800856451056
mishap,0.19546150557208034,0.34827833803559005
misinformed,-0.22395565386252073,0.6742512540476393
misinterpretation,-0.5301244463481796,0.8549587309914901
mislead,-0.6718100165449724,0.9098069181801974
misleading,-0.5332021867218888,0.8495322178998395
misled,-0.7058676131042166,0.9243402195117159
mismanagement,-0.7738369570356879,0.9398972754299808
mismatch,-0.9599468090573906,0.9726401907177151
mismatched,0.7154736247542492,0.07562790762128502
misnomer,-0.40687294168727367,0.7904881577173268
misplace,0.5721558145147783,0.13099894473613405
misplaced,-0.0906913753118585,0.5776453388522369
misread,-0.8509971497283598,0.9548462286045658
misrepresent,-0.700239118614465,0.9178527759601967
misrepresentation,-0.5055890713581392,0.8479361034610468
misrepresented,-0.2833885264859249,0.7177929231375897
miss,-0.06911348015436353,0.5474930159352276
missile,-0.8546235074908416,0.9593720453931631
missiles,-0.5392865377207476,0.8535998476220689
missing,-0.004469991043246069,0.5035741737280763
mission,-0.0864618964435792,0.5649118381881033
missionary,0.03965079735770414,0.46631293035427845
misspell,-0.11490341438931258,0.5896895976336587
misstatement,0.1451676251800853,0.3778890366976234
missy,1.0801323188414906,0.01523053676279773
mist,-0.29419541197207927,0.7271676636717647
mistake,-0.6457994490451721,0.9003881447129287
mistaken,-0.5121917202722268,0.8468559693917166
mister,-1.0074221838505135,0.9784654763335662
mistletoe,0.2855127010346715,0.280660029255564
mistreated,-0.056631837061076294,0.5406461552534516
mistress,1.1396342337637981,0.011866768172282827
mistrial,-0.5858957036154193,0.8799330871087632
mistrust,-0.9265125649305711,0.9685806460940806
misty,0.19327994589021544,0.34828135273465466
misunderstand,-1.0000043673114984,0.977993519924864
misunderstanding,-0.7240917786095491,0.9262561073248838
misunderstood,-0.8672281709699288,0.9573741751190676
misuse,-0.6494730768231658,0.9032999651209501
mite,-1.0572266788127227,0.9821461262984343
miter,-1.448636495221044,0.9979465147908828
mitigate,-0.5612744006018298,0.8720910845476462
mitigating,-0.750739013078055,0.9310979803352332
mitigation,-0.20461181231613118,0.6633989229594055
mitt,-0.5468097651634309,0.8609584218508328
mitten,0.4232908149501469,0.19858925289231144
mitzvah,-0.26945353196005134,0.7009659463090213
mix,-0.16333470165783406,0.6306476908029585
mixed,-0.06105045990683119,0.5458721197493669
mixer,0.9820552987763469,0.02502393094851707
mixture,-0.5550802928265532,0.8654888818056538
mnemonic,-0.7628510430658219,0.9394218913313873
moan,0.5495529055124695,0.13778905510469186
moat,-0.6796944665358862,0.9146191342480672
mob,-0.8742986392181359,0.9610065690939916
mobile,0.09062427675262318,0.4276263080378362
mobility,-0.6447154301664745,0.9072672246970457
mobilization,0.04042526007517224,0.4665437013370147
mobilize,-0.03745539003438426,0.5259739990365704
mobster,-0.771360752229193,0.9394292454835258
mocha,1.17668883704221,0.009781326628197307
mock,-0.8806651901365464,0.961104969490344
mocked,-1.0267017943279528,0.9791043782378834
mockery,-0.880957058292566,0.9623446953799651
mocking,-0.8608334641153397,0.9555452024741522
mockingbird,-0.28479473038429626,0.7163866647103442
mod,-0.1382548544875307,0.6049920276930392
modal,0.4008201835549441,0.20829305895392802
modality,0.47544160087187476,0.16934387683439844
mode,-0.36992089421657126,0.7692574137765116
model,1.2229539536081957,0.007503787800845818
modeler,-1.043344538258711,0.9804394647022274
modeling,1.430388956892952,0.002249707757630337
modem,0.30605223369493484,0.2745624844033261
moderate,-0.38617729601820433,0.7796525699597899
moderately,-0.27197537329544,0.7039109293275154
moderating,0.05679756272662687,0.45848372663632964
moderation,-1.092993178812677,0.9855231674438367
moderator,0.04444010963649153,0.45648270673661995
modern,-0.08152560296230295,0.5644490726135512
modernism,-0.5724859207559142,0.8723239317260605
modest,-0.2131599775227982,0.6704216165906908
modesty,0.6203313691592365,0.10528028347145713
modicum,-0.588196540505618,0.8775820317215193
modifiable,0.7688734223184374,0.06270133213246332
modification,-0.04532424139255646,0.5433292607840746
modified,-0.15801938260094545,0.6234934132384684
modify,-0.14102735493649768,0.6095499946591467
modulate,0.1446257746798521,0.38183716147681457
modulation,0.2720028975901927,0.2943015240903092
module,0.11469092217270568,0.4023432433646924
modulus,-0.7445223460149996,0.9340430484172474
mogul,-0.32485755008229344,0.7411851681249001
moiety,-0.5890118015590116,0.8776136019253218
moist,0.7269576282745062,0.07708288469333491
moisture,0.028811772351479494,0.4780307553592672
moisturizer,1.3750844027109819,0.0029438556657502835
molar,-0.0694749318299703,0.5552674696003378
molasses,-0.34065917696039066,0.752841446107434
mold,-0.7002109320905894,0.9192328588939411
molded,-0.16069841764986786,0.6240120333607981
molding,-0.6090931271786021,0.8903780109142356
moldy,-0.3672425852462988,0.7657712653904116
mole,-0.6394930916771571,0.9037870492864265
molecular,-0.43479025765016527,0.8107220889660326
molecule,-0.2777129836622126,0.711380550714819
molest,-0.4504737965409958,0.8149801787524513
molestation,-0.1412682807077781,0.6120466242793186
molester,-0.5294567461057045,0.8565924708507486
molten,-0.18088121403699853,0.6429119903883822
mom,0.7346618383113364,0.07020155406512829
moment,-0.10925109887413713,0.5878066763599934
